n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
45,40,433,1,433,433,433,1175,1,1175,1175,1175,10,1,10,10,10,1560,1,1560,1560,1560,10,1,10,10,10
45,40,391,1,391,391,391,1151,1,1151,1151,1151,10,1,10,10,10,1453,1,1453,1453,1453,10,1,10,10,10
45,40,365,1,365,365,365,1139,1,1139,1139,1139,9,1,9,9,9,1399,1,1399,1399,1399,9,1,9,9,9
45,40,405,1,405,405,405,1174,1,1174,1174,1174,10,1,10,10,10,1478,1,1478,1478,1478,10,1,10,10,10
45,40,412,1,412,412,412,1169,1,1169,1169,1169,9,1,9,9,9,1450,1,1450,1450,1450,8,1,8,8,8
45,40,409,1,409,409,409,1152,1,1152,1152,1152,9,1,9,9,9,1396,1,1396,1396,1396,9,1,9,9,9
45,40,389,1,389,389,389,1157,1,1157,1157,1157,9,1,9,9,9,1476,1,1476,1476,1476,9,1,9,9,9
45,40,400,1,400,400,400,1152,1,1152,1152,1152,10,1,10,10,10,1496,1,1496,1496,1496,10,1,10,10,10
45,40,395,1,395,395,395,1162,1,1162,1162,1162,10,1,10,10,10,1503,1,1503,1503,1503,10,1,10,10,10
45,40,384,1,384,384,384,1128,1,1128,1128,1128,8,1,8,8,8,1332,1,1332,1332,1332,8,1,8,8,8
45,40,384,1,384,384,384,1161,1,1161,1161,1161,9,1,9,9,9,1405,1,1405,1405,1405,9,1,9,9,9
45,40,395,1,395,395,395,1169,1,1169,1169,1169,10,1,10,10,10,1494,1,1494,1494,1494,10,1,10,10,10
45,40,393,1,393,393,393,1151,1,1151,1151,1151,9,1,9,9,9,1383,1,1383,1383,1383,9,1,9,9,9
45,40,424,1,424,424,424,1145,1,1145,1145,1145,9,1,9,9,9,1392,1,1392,1392,1392,9,1,9,9,9
45,40,376,1,376,376,376,1151,1,1151,1151,1151,9,1,9,9,9,1460,1,1460,1460,1460,9,1,9,9,9
45,40,415,1,415,415,415,1174,1,1174,1174,1174,10,1,10,10,10,1468,1,1468,1468,1468,9,1,9,9,9
45,40,389,1,389,389,389,1161,1,1161,1161,1161,9,1,9,9,9,1436,1,1436,1436,1436,9,1,9,9,9
45,40,402,1,402,402,402,1148,1,1148,1148,1148,9,1,9,9,9,1443,1,1443,1443,1443,9,1,9,9,9
45,40,392,1,392,392,392,1152,1,1152,1152,1152,9,1,9,9,9,1385,1,1385,1385,1385,9,1,9,9,9
45,40,386,1,386,386,386,1148,1,1148,1148,1148,9,1,9,9,9,1418,1,1418,1418,1418,9,1,9,9,9
45,40,401,1,401,401,401,1141,1,1141,1141,1141,9,1,9,9,9,1389,1,1389,1389,1389,9,1,9,9,9
45,40,399,1,399,399,399,1155,1,1155,1155,1155,10,1,10,10,10,1454,1,1454,1454,1454,10,1,10,10,10
45,40,382,1,382,382,382,1143,1,1143,1143,1143,10,1,10,10,10,1498,1,1498,1498,1498,10,1,10,10,10
45,40,402,1,402,402,402,1140,1,1140,1140,1140,10,1,10,10,10,1455,1,1455,1455,1455,10,1,10,10,10
45,40,415,1,415,415,415,1167,1,1167,1167,1167,9,1,9,9,9,1546,1,1546,1546,1546,10,1,10,10,10
45,40,393,1,393,393,393,1143,1,1143,1143,1143,9,1,9,9,9,1410,1,1410,1410,1410,9,1,9,9,9
45,40,372,1,372,372,372,1134,1,1134,1134,1134,9,1,9,9,9,1426,1,1426,1426,1426,9,1,9,9,9
45,40,401,1,401,401,401,1149,1,1149,1149,1149,9,1,9,9,9,1427,1,1427,1427,1427,8,1,8,8,8
45,40,414,1,414,414,414,1151,1,1151,1151,1151,9,1,9,9,9,1367,1,1367,1367,1367,9,1,9,9,9
45,40,404,1,404,404,404,1173,1,1173,1173,1173,10,1,10,10,10,1473,1,1473,1473,1473,10,1,10,10,10
45,40,383,1,383,383,383,1138,1,1138,1138,1138,8,1,8,8,8,1354,1,1354,1354,1354,8,1,8,8,8
45,40,404,1,404,404,404,1152,1,1152,1152,1152,9,1,9,9,9,1418,1,1418,1418,1418,9,1,9,9,9
45,40,410,1,410,410,410,1159,1,1159,1159,1159,10,1,10,10,10,1471,1,1471,1471,1471,10,1,10,10,10
45,40,393,1,393,393,393,1162,1,1162,1162,1162,10,1,10,10,10,1590,1,1590,1590,1590,10,1,10,10,10
45,40,373,1,373,373,373,1145,1,1145,1145,1145,9,1,9,9,9,1609,1,1609,1609,1609,10,1,10,10,10
45,40,421,1,421,421,421,1170,1,1170,1170,1170,10,1,10,10,10,1465,1,1465,1465,1465,10,1,10,10,10
45,40,402,1,402,402,402,1151,1,1151,1151,1151,10,1,10,10,10,1523,1,1523,1523,1523,10,1,10,10,10
45,40,384,1,384,384,384,1152,1,1152,1152,1152,9,1,9,9,9,1431,1,1431,1431,1431,9,1,9,9,9
45,40,404,1,404,404,404,1153,1,1153,1153,1153,9,1,9,9,9,1423,1,1423,1423,1423,9,1,9,9,9
45,40,407,1,407,407,407,1152,1,1152,1152,1152,10,1,10,10,10,1521,1,1521,1521,1521,10,1,10,10,10
45,40,405,1,405,405,405,1143,1,1143,1143,1143,9,1,9,9,9,1500,1,1500,1500,1500,9,1,9,9,9
45,40,398,1,398,398,398,1143,1,1143,1143,1143,9,1,9,9,9,1559,1,1559,1559,1559,9,1,9,9,9
45,40,399,1,399,399,399,1162,1,1162,1162,1162,9,1,9,9,9,1364,1,1364,1364,1364,9,1,9,9,9
45,40,374,1,374,374,374,1131,1,1131,1131,1131,9,1,9,9,9,1385,1,1385,1385,1385,9,1,9,9,9
45,40,418,1,418,418,418,1173,1,1173,1173,1173,10,1,10,10,10,1473,1,1473,1473,1473,10,1,10,10,10
45,40,414,1,414,414,414,1156,1,1156,1156,1156,9,1,9,9,9,1387,1,1387,1387,1387,9,1,9,9,9
45,40,426,1,426,426,426,1159,1,1159,1159,1159,9,1,9,9,9,1428,1,1428,1428,1428,9,1,9,9,9
45,40,397,1,397,397,397,1149,1,1149,1149,1149,9,1,9,9,9,1570,1,1570,1570,1570,10,1,10,10,10
45,40,373,1,373,373,373,1148,1,1148,1148,1148,9,1,9,9,9,1420,1,1420,1420,1420,9,1,9,9,9
45,40,394,1,394,394,394,1142,1,1142,1142,1142,9,1,9,9,9,1381,1,1381,1381,1381,9,1,9,9,9
45,40,429,1,429,429,429,1160,1,1160,1160,1160,9,1,9,9,9,1366,1,1366,1366,1366,9,1,9,9,9
45,40,439,1,439,439,439,1160,1,1160,1160,1160,10,1,10,10,10,1448,1,1448,1448,1448,10,1,10,10,10
45,40,392,1,392,392,392,1146,1,1146,1146,1146,9,1,9,9,9,1433,1,1433,1433,1433,9,1,9,9,9
45,40,388,1,388,388,388,1146,1,1146,1146,1146,9,1,9,9,9,1417,1,1417,1417,1417,9,1,9,9,9
45,40,398,1,398,398,398,1151,1,1151,1151,1151,9,1,9,9,9,1381,1,1381,1381,1381,9,1,9,9,9
45,40,423,1,423,423,423,1162,1,1162,1162,1162,10,1,10,10,10,1408,1,1408,1408,1408,9,1,9,9,9
45,40,390,1,390,390,390,1155,1,1155,1155,1155,10,1,10,10,10,1471,1,1471,1471,1471,10,1,10,10,10
45,40,417,1,417,417,417,1173,1,1173,1173,1173,10,1,10,10,10,1505,1,1505,1505,1505,10,1,10,10,10
45,40,416,1,416,416,416,1165,1,1165,1165,1165,10,1,10,10,10,1460,1,1460,1460,1460,9,1,9,9,9
45,40,389,1,389,389,389,1140,1,1140,1140,1140,8,1,8,8,8,1384,1,1384,1384,1384,8,1,8,8,8
45,40,375,1,375,375,375,1154,1,1154,1154,1154,10,1,10,10,10,1541,1,1541,1541,1541,10,1,10,10,10
45,40,380,1,380,380,380,1141,1,1141,1141,1141,9,1,9,9,9,1454,1,1454,1454,1454,9,1,9,9,9
45,40,397,1,397,397,397,1184,1,1184,1184,1184,10,1,10,10,10,1526,1,1526,1526,1526,10,1,10,10,10
45,40,413,1,413,413,413,1181,1,1181,1181,1181,10,1,10,10,10,1482,1,1482,1482,1482,9,1,9,9,9
45,40,392,1,392,392,392,1159,1,1159,1159,1159,10,1,10,10,10,1405,1,1405,1405,1405,8,1,8,8,8
45,40,387,1,387,387,387,1154,1,1154,1154,1154,9,1,9,9,9,1400,1,1400,1400,1400,9,1,9,9,9
45,40,387,1,387,387,387,1154,1,1154,1154,1154,9,1,9,9,9,1547,1,1547,1547,1547,9,1,9,9,9
45,40,393,1,393,393,393,1156,1,1156,1156,1156,10,1,10,10,10,1490,1,1490,1490,1490,10,1,10,10,10
45,40,371,1,371,371,371,1135,1,1135,1135,1135,8,1,8,8,8,1477,1,1477,1477,1477,9,1,9,9,9
45,40,389,1,389,389,389,1163,1,1163,1163,1163,10,1,10,10,10,1516,1,1516,1516,1516,9,1,9,9,9
45,40,390,1,390,390,390,1137,1,1137,1137,1137,8,1,8,8,8,1307,1,1307,1307,1307,8,1,8,8,8
45,40,414,1,414,414,414,1171,1,1171,1171,1171,10,1,10,10,10,1501,1,1501,1501,1501,10,1,10,10,10
45,40,383,1,383,383,383,1141,1,1141,1141,1141,9,1,9,9,9,1486,1,1486,1486,1486,9,1,9,9,9
45,40,420,1,420,420,420,1180,1,1180,1180,1180,11,1,11,11,11,1390,1,1390,1390,1390,9,1,9,9,9
45,40,406,1,406,406,406,1173,1,1173,1173,1173,10,1,10,10,10,1499,1,1499,1499,1499,9,1,9,9,9
45,40,398,1,398,398,398,1146,1,1146,1146,1146,10,1,10,10,10,1478,1,1478,1478,1478,10,1,10,10,10
45,40,379,1,379,379,379,1159,1,1159,1159,1159,10,1,10,10,10,1583,1,1583,1583,1583,10,1,10,10,10
45,40,405,1,405,405,405,1158,1,1158,1158,1158,9,1,9,9,9,1644,1,1644,1644,1644,10,1,10,10,10
45,40,373,1,373,373,373,1141,1,1141,1141,1141,9,1,9,9,9,1449,1,1449,1449,1449,9,1,9,9,9
45,40,369,1,369,369,369,1135,1,1135,1135,1135,8,1,8,8,8,1332,1,1332,1332,1332,8,1,8,8,8
45,40,372,1,372,372,372,1146,1,1146,1146,1146,9,1,9,9,9,1381,1,1381,1381,1381,9,1,9,9,9
45,40,391,1,391,391,391,1141,1,1141,1141,1141,9,1,9,9,9,1458,1,1458,1458,1458,9,1,9,9,9
45,40,396,1,396,396,396,1136,1,1136,1136,1136,9,1,9,9,9,1444,1,1444,1444,1444,9,1,9,9,9
45,40,387,1,387,387,387,1169,1,1169,1169,1169,10,1,10,10,10,1495,1,1495,1495,1495,10,1,10,10,10
45,40,391,1,391,391,391,1130,1,1130,1130,1130,9,1,9,9,9,1461,1,1461,1461,1461,9,1,9,9,9
45,40,386,1,386,386,386,1146,1,1146,1146,1146,9,1,9,9,9,1414,1,1414,1414,1414,9,1,9,9,9
45,40,393,1,393,393,393,1157,1,1157,1157,1157,9,1,9,9,9,1390,1,1390,1390,1390,9,1,9,9,9
45,40,387,1,387,387,387,1138,1,1138,1138,1138,9,1,9,9,9,1493,1,1493,1493,1493,9,1,9,9,9
45,40,379,1,379,379,379,1133,1,1133,1133,1133,8,1,8,8,8,1383,1,1383,1383,1383,8,1,8,8,8
45,40,381,1,381,381,381,1147,1,1147,1147,1147,9,1,9,9,9,1472,1,1472,1472,1472,9,1,9,9,9
45,40,417,1,417,417,417,1176,1,1176,1176,1176,10,1,10,10,10,1508,1,1508,1508,1508,10,1,10,10,10
45,40,393,1,393,393,393,1194,1,1194,1194,1194,10,1,10,10,10,1541,1,1541,1541,1541,10,1,10,10,10
45,40,418,1,418,418,418,1156,1,1156,1156,1156,9,1,9,9,9,1498,1,1498,1498,1498,10,1,10,10,10
45,40,398,1,398,398,398,1152,1,1152,1152,1152,9,1,9,9,9,1391,1,1391,1391,1391,9,1,9,9,9
45,40,410,1,410,410,410,1154,1,1154,1154,1154,9,1,9,9,9,1417,1,1417,1417,1417,9,1,9,9,9
45,40,422,1,422,422,422,1166,1,1166,1166,1166,10,1,10,10,10,1468,1,1468,1468,1468,10,1,10,10,10
45,40,397,1,397,397,397,1141,1,1141,1141,1141,9,1,9,9,9,1546,1,1546,1546,1546,10,1,10,10,10
45,40,387,1,387,387,387,1136,1,1136,1136,1136,9,1,9,9,9,1375,1,1375,1375,1375,8,1,8,8,8
45,40,404,1,404,404,404,1167,1,1167,1167,1167,10,1,10,10,10,1446,1,1446,1446,1446,10,1,10,10,10
45,40,404,1,404,404,404,1160,1,1160,1160,1160,10,1,10,10,10,1470,1,1470,1470,1470,10,1,10,10,10
45,40,415,1,415,415,415,1152,1,1152,1152,1152,9,1,9,9,9,1394,1,1394,1394,1394,9,1,9,9,9
45,40,373,1,373,373,373,1135,1,1135,1135,1135,9,1,9,9,9,1368,1,1368,1368,1368,8,1,8,8,8
45,40,403,1,403,403,403,1151,1,1151,1151,1151,9,1,9,9,9,1382,1,1382,1382,1382,9,1,9,9,9
45,40,371,1,371,371,371,1145,1,1145,1145,1145,9,1,9,9,9,1437,1,1437,1437,1437,9,1,9,9,9
45,40,409,1,409,409,409,1178,1,1178,1178,1178,10,1,10,10,10,1526,1,1526,1526,1526,9,1,9,9,9
45,40,424,1,424,424,424,1181,1,1181,1181,1181,10,1,10,10,10,1491,1,1491,1491,1491,10,1,10,10,10
45,40,401,1,401,401,401,1158,1,1158,1158,1158,9,1,9,9,9,1405,1,1405,1405,1405,9,1,9,9,9
